Station,Date,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature,Max_Temperature,Min_Temperature,Latitude,Longitude,Date_mine,Month_Name,Week,Weekday
Jurong (West),2019-07-27,2019,7,27,0,29,32.2,27.1,1.3455,103.6806,2023-07-27,July,30,7
Jurong (West),2019-07-28,2019,7,28,0,28.5,31.7,25.3,1.3455,103.6806,2023-07-28,July,30,1
Jurong (West),2019-07-29,2019,7,29,0,29.4,32.7,27.3,1.3455,103.6806,2023-07-29,July,31,2
Jurong (West),2019-07-30,2019,7,30,0.6,28.8,31.8,25.7,1.3455,103.6806,2023-07-30,July,31,3
Jurong (West),2019-07-31,2019,7,31,0,29,31.6,27.7,1.3455,103.6806,2023-07-31,July,31,4
Jurong (West),2019-08-01,2019,8,1,0,29,31.8,26.4,1.3455,103.6806,2023-08-01,August,31,5
Jurong (West),2019-08-02,2019,8,2,0,29,32,27.2,1.3455,103.6806,2023-08-02,August,31,6
Jurong (West),2019-08-03,2019,8,3,0,29.1,32,27.3,1.3455,103.6806,2023-08-03,August,31,7
Jurong (West),2019-08-04,2019,8,4,0,28.7,31.6,27.2,1.3455,103.6806,2023-08-04,August,31,1
Jurong (West),2019-08-05,2019,8,5,0,28.8,31.1,27.3,1.3455,103.6806,2023-08-05,August,32,2
Jurong (West),2019-08-06,2019,8,6,0,28.6,31.3,27.3,1.3455,103.6806,2023-08-06,August,32,3
Jurong (West),2019-08-07,2019,8,7,0,28.7,31.4,27,1.3455,103.6806,2023-08-07,August,32,4
Jurong (West),2019-08-08,2019,8,8,0,28.7,31.5,27.2,1.3455,103.6806,2023-08-08,August,32,5
Jurong (West),2019-08-09,2019,8,9,0,28.8,31.2,27.1,1.3455,103.6806,2023-08-09,August,32,6
Jurong (West),2019-08-10,2019,8,10,0,28.8,31.3,27.4,1.3455,103.6806,2023-08-10,August,32,7
Jurong (West),2019-08-11,2019,8,11,0,29.1,32.7,27.2,1.3455,103.6806,2023-08-11,August,32,1
Jurong (West),2019-08-12,2019,8,12,0,29.2,32.1,27.3,1.3455,103.6806,2023-08-12,August,33,2
Jurong (West),2019-08-13,2019,8,13,0,29.1,32.4,27.3,1.3455,103.6806,2023-08-13,August,33,3
Jurong (West),2019-08-14,2019,8,14,0,29.1,32.1,27.2,1.3455,103.6806,2023-08-14,August,33,4
Jurong (West),2019-08-15,2019,8,15,0,28.6,31.3,25.9,1.3455,103.6806,2023-08-15,August,33,5
Jurong (West),2019-08-16,2019,8,16,0,29.4,32.1,27.4,1.3455,103.6806,2023-08-16,August,33,6
Jurong (West),2019-08-17,2019,8,17,0.2,28.7,31.1,25.7,1.3455,103.6806,2023-08-17,August,33,7
Jurong (West),2019-08-18,2019,8,18,0,29,32.7,27.5,1.3455,103.6806,2023-08-18,August,33,1
Jurong (West),2019-08-19,2019,8,19,0,29.1,32.8,26.8,1.3455,103.6806,2023-08-19,August,34,2
Jurong (West),2019-08-20,2019,8,20,0,29,32.4,27.2,1.3455,103.6806,2023-08-20,August,34,3
Jurong (West),2019-08-21,2019,8,21,0,29.3,32.6,27.3,1.3455,103.6806,2023-08-21,August,34,4
Jurong (West),2019-08-22,2019,8,22,0,29.1,32,27.4,1.3455,103.6806,2023-08-22,August,34,5
Jurong (West),2019-08-23,2019,8,23,0,29.1,33.7,27.4,1.3455,103.6806,2023-08-23,August,34,6
Jurong (West),2019-08-24,2019,8,24,0,29,32.5,26.9,1.3455,103.6806,2023-08-24,August,34,7
Jurong (West),2019-08-25,2019,8,25,0,28,31,25.7,1.3455,103.6806,2023-08-25,August,34,1
Jurong (West),2019-08-26,2019,8,26,2.2,27.4,32.8,24.4,1.3455,103.6806,2023-08-26,August,35,2
Jurong (West),2019-08-27,2019,8,27,11.2,26.6,29.9,23.7,1.3455,103.6806,2023-08-27,August,35,3
Jurong (West),2019-08-28,2019,8,28,0,26.7,28,24.8,1.3455,103.6806,2023-08-28,August,35,4
Jurong (West),2019-08-29,2019,8,29,0,28.6,31.3,26.8,1.3455,103.6806,2023-08-29,August,35,5
Jurong (West),2019-08-30,2019,8,30,9,28,29.9,24.2,1.3455,103.6806,2023-08-30,August,35,6
Jurong (West),2019-08-31,2019,8,31,0,28.6,32.3,26.9,1.3455,103.6806,2023-08-31,August,35,7
Jurong (West),2019-09-01,2019,9,1,0,29.2,32.8,26.5,1.3455,103.6806,2023-09-01,September,35,1
Jurong (West),2019-09-02,2019,9,2,0,29.3,32.5,26.5,1.3455,103.6806,2023-09-02,September,36,2
Jurong (West),2019-09-03,2019,9,3,0,29.2,32.6,27.4,1.3455,103.6806,2023-09-03,September,36,3
Jurong (West),2019-09-04,2019,9,4,30.8,28.2,32,22.6,1.3455,103.6806,2023-09-04,September,36,4
Jurong (West),2019-09-05,2019,9,5,19,28.6,32.3,24,1.3455,103.6806,2023-09-05,September,36,5
Jurong (West),2019-09-06,2019,9,6,0,29.1,32.3,26.7,1.3455,103.6806,2023-09-06,September,36,6
Jurong (West),2019-09-07,2019,9,7,0,28.9,32.4,26.9,1.3455,103.6806,2023-09-07,September,36,7
Jurong (West),2019-09-08,2019,9,8,0,29,32.5,27,1.3455,103.6806,2023-09-08,September,36,1
Jurong (West),2019-09-09,2019,9,9,0,29.1,31.8,27,1.3455,103.6806,2023-09-09,September,37,2
Jurong (West),2019-09-10,2019,9,10,0,28.9,31.9,27.1,1.3455,103.6806,2023-09-10,September,37,3
Jurong (West),2019-09-11,2019,9,11,0,29.1,32.5,26.6,1.3455,103.6806,2023-09-11,September,37,4
Jurong (West),2019-09-12,2019,9,12,0,28.9,32.8,25.3,1.3455,103.6806,2023-09-12,September,37,5
Jurong (West),2019-09-13,2019,9,13,0,28.8,32.5,25.8,1.3455,103.6806,2023-09-13,September,37,6
Jurong (West),2019-09-14,2019,9,14,1.4,27.9,29.8,25.2,1.3455,103.6806,2023-09-14,September,37,7
Jurong (West),2019-09-15,2019,9,15,0.2,28.3,31.2,27,1.3455,103.6806,2023-09-15,September,37,1
Jurong (West),2019-09-16,2019,9,16,0,28.6,32,26.5,1.3455,103.6806,2023-09-16,September,38,2
Jurong (West),2019-09-17,2019,9,17,0,28.9,31.9,26.8,1.3455,103.6806,2023-09-17,September,38,3
Jurong (West),2019-09-18,2019,9,18,0,28.9,32,27.2,1.3455,103.6806,2023-09-18,September,38,4
Jurong (West),2019-09-19,2019,9,19,0,28.8,32.7,27.1,1.3455,103.6806,2023-09-19,September,38,5
Jurong (West),2019-09-20,2019,9,20,0,28.6,32,26.9,1.3455,103.6806,2023-09-20,September,38,6
Jurong (West),2019-09-21,2019,9,21,0,28.8,32.5,26.4,1.3455,103.6806,2023-09-21,September,38,7
Jurong (West),2019-09-22,2019,9,22,0,29,33,26.3,1.3455,103.6806,2023-09-22,September,38,1
Jurong (West),2019-09-23,2019,9,23,0,28.6,32.1,26.9,1.3455,103.6806,2023-09-23,September,39,2
Jurong (West),2019-09-24,2019,9,24,0,29.1,33.8,25.8,1.3455,103.6806,2023-09-24,September,39,3
Jurong (West),2019-09-25,2019,9,25,60.2,25.9,29.2,23.3,1.3455,103.6806,2023-09-25,September,39,4
Jurong (West),2019-09-26,2019,9,26,0.2,27.4,31.7,24.4,1.3455,103.6806,2023-09-26,September,39,5
Jurong (West),2019-09-27,2019,9,27,6,27.3,31.5,25.5,1.3455,103.6806,2023-09-27,September,39,6
Jurong (West),2019-09-28,2019,9,28,0,27.5,31.4,24.7,1.3455,103.6806,2023-09-28,September,39,7
Jurong (West),2019-09-29,2019,9,29,4.6,26.7,32.5,24.5,1.3455,103.6806,2023-09-29,September,39,1
Jurong (West),2019-09-30,2019,9,30,40,25.8,29.7,22.4,1.3455,103.6806,2023-09-30,September,40,2
Jurong (West),2019-10-01,2019,10,1,0.8,26.7,30.2,24.5,1.3455,103.6806,2023-10-01,October,40,3
Jurong (West),2019-10-02,2019,10,2,1.6,26.1,31.6,23.2,1.3455,103.6806,2023-10-02,October,40,4
Jurong (West),2019-10-03,2019,10,3,0.2,26.8,30.8,23.2,1.3455,103.6806,2023-10-03,October,40,5
Jurong (West),2019-10-04,2019,10,4,3.6,27.1,30.9,24.7,1.3455,103.6806,2023-10-04,October,40,6
Jurong (West),2019-10-05,2019,10,5,0,28.1,33.1,23.9,1.3455,103.6806,2023-10-05,October,40,7
Jurong (West),2019-10-06,2019,10,6,0,27.8,33,24.1,1.3455,103.6806,2023-10-06,October,40,1
Jurong (West),2019-10-07,2019,10,7,2,26.9,33.4,24.7,1.3455,103.6806,2023-10-07,October,41,2
Jurong (West),2019-10-08,2019,10,8,2.8,26.6,31.4,24.4,1.3455,103.6806,2023-10-08,October,41,3
Jurong (West),2019-10-09,2019,10,9,32.4,26.6,30,23.3,1.3455,103.6806,2023-10-09,October,41,4
Jurong (West),2019-10-10,2019,10,10,21.8,26.4,31.9,23.6,1.3455,103.6806,2023-10-10,October,41,5
Jurong (West),2019-10-11,2019,10,11,0,27.9,33.3,23.9,1.3455,103.6806,2023-10-11,October,41,6
Jurong (West),2019-10-12,2019,10,12,10.8,27.2,32.5,24.5,1.3455,103.6806,2023-10-12,October,41,7
Jurong (West),2019-10-13,2019,10,13,17,27.4,33.6,23.6,1.3455,103.6806,2023-10-13,October,41,1
Jurong (West),2019-10-14,2019,10,14,0,28.1,34.1,24.8,1.3455,103.6806,2023-10-14,October,42,2
Jurong (West),2019-10-15,2019,10,15,5.8,27.2,31.3,24.7,1.3455,103.6806,2023-10-15,October,42,3
Jurong (West),2019-10-16,2019,10,16,7.4,28,33,25.1,1.3455,103.6806,2023-10-16,October,42,4
Jurong (West),2019-10-17,2019,10,17,12,26.8,32.8,23.7,1.3455,103.6806,2023-10-17,October,42,5
Jurong (West),2019-10-18,2019,10,18,5.6,26.9,29.6,24.8,1.3455,103.6806,2023-10-18,October,42,6
Jurong (West),2019-10-19,2019,10,19,0,28,33,25,1.3455,103.6806,2023-10-19,October,42,7
Jurong (West),2019-10-20,2019,10,20,3.6,27.9,32.5,25,1.3455,103.6806,2023-10-20,October,42,1
Jurong (West),2019-10-21,2019,10,21,7.4,27.3,33.6,23.7,1.3455,103.6806,2023-10-21,October,43,2
Jurong (West),2019-10-22,2019,10,22,26,24.9,26.6,23.4,1.3455,103.6806,2023-10-22,October,43,3
Jurong (West),2019-10-23,2019,10,23,0.6,26.8,32.1,23.6,1.3455,103.6806,2023-10-23,October,43,4
Jurong (West),2019-10-24,2019,10,24,0,27.6,31.6,24.9,1.3455,103.6806,2023-10-24,October,43,5
Jurong (West),2019-10-25,2019,10,25,16,27.5,33.1,23.4,1.3455,103.6806,2023-10-25,October,43,6
Jurong (West),2019-10-26,2019,10,26,7.4,26.3,33.5,24.2,1.3455,103.6806,2023-10-26,October,43,7
Jurong (West),2019-10-27,2019,10,27,2.4,26.5,33.8,23.7,1.3455,103.6806,2023-10-27,October,43,1
Jurong (West),2019-10-28,2019,10,28,0,26.4,30.1,24.4,1.3455,103.6806,2023-10-28,October,44,2
Jurong (West),2019-10-29,2019,10,29,0,27.9,32.9,25,1.3455,103.6806,2023-10-29,October,44,3
Jurong (West),2019-10-30,2019,10,30,0,27.6,31.1,25.1,1.3455,103.6806,2023-10-30,October,44,4
Jurong (West),2019-10-31,2019,10,31,0,27.4,31.3,25,1.3455,103.6806,2023-10-31,October,44,5
Jurong (West),2019-11-01,2019,11,1,0,27.6,31.6,24.2,1.3455,103.6806,2023-11-01,November,44,6
Jurong (West),2019-11-02,2019,11,2,29.8,28.5,33.1,23.5,1.3455,103.6806,2023-11-02,November,44,7
Jurong (West),2019-11-03,2019,11,3,3.4,27.1,31.5,23.6,1.3455,103.6806,2023-11-03,November,44,1
Jurong (West),2019-11-04,2019,11,4,0,28.2,32.1,25.1,1.3455,103.6806,2023-11-04,November,45,2
Jurong (West),2019-11-05,2019,11,5,0.2,27.8,31.4,25.6,1.3455,103.6806,2023-11-05,November,45,3
Jurong (West),2019-11-06,2019,11,6,0,28.8,32.8,25.7,1.3455,103.6806,2023-11-06,November,45,4
Jurong (West),2019-11-07,2019,11,7,0,29.4,34,25.9,1.3455,103.6806,2023-11-07,November,45,5
Jurong (West),2019-11-08,2019,11,8,15.4,26.7,30.2,22.5,1.3455,103.6806,2023-11-08,November,45,6
Jurong (West),2019-11-09,2019,11,9,0,28.1,33.1,25.6,1.3455,103.6806,2023-11-09,November,45,7
Jurong (West),2019-11-10,2019,11,10,0.2,27.9,32.2,24,1.3455,103.6806,2023-11-10,November,45,1
Jurong (West),2019-11-11,2019,11,11,9,27.5,30.4,23.1,1.3455,103.6806,2023-11-11,November,46,2
Jurong (West),2019-11-12,2019,11,12,28.4,26.7,30.3,23.8,1.3455,103.6806,2023-11-12,November,46,3
Jurong (West),2019-11-13,2019,11,13,0,27.8,33,24.8,1.3455,103.6806,2023-11-13,November,46,4
Jurong (West),2019-11-14,2019,11,14,0.2,27.3,30.2,25.4,1.3455,103.6806,2023-11-14,November,46,5
Jurong (West),2019-11-15,2019,11,15,0.6,26.4,29.3,25.1,1.3455,103.6806,2023-11-15,November,46,6
Jurong (West),2019-11-16,2019,11,16,0,27,32.5,24.8,1.3455,103.6806,2023-11-16,November,46,7
Jurong (West),2019-11-17,2019,11,17,0,28.4,34.2,24.8,1.3455,103.6806,2023-11-17,November,46,1
Jurong (West),2019-11-18,2019,11,18,21.6,27.8,34.5,23.8,1.3455,103.6806,2023-11-18,November,47,2
Jurong (West),2019-11-19,2019,11,19,3.2,26.9,30.8,25.1,1.3455,103.6806,2023-11-19,November,47,3
Jurong (West),2019-11-20,2019,11,20,4.2,25.8,30.1,24.5,1.3455,103.6806,2023-11-20,November,47,4
Jurong (West),2019-11-21,2019,11,21,0,26,29.3,24.5,1.3455,103.6806,2023-11-21,November,47,5
Jurong (West),2019-11-22,2019,11,22,5,25.7,31.2,24.3,1.3455,103.6806,2023-11-22,November,47,6
Jurong (West),2019-11-23,2019,11,23,31.4,25.8,31.9,23.5,1.3455,103.6806,2023-11-23,November,47,7
Jurong (West),2019-11-24,2019,11,24,4.4,25.9,32.3,24.2,1.3455,103.6806,2023-11-24,November,47,1
Jurong (West),2019-11-25,2019,11,25,68.4,27,33.8,22.9,1.3455,103.6806,2023-11-25,November,48,2
Jurong (West),2019-11-26,2019,11,26,0.8,27.6,32.8,24.5,1.3455,103.6806,2023-11-26,November,48,3
Jurong (West),2019-11-27,2019,11,27,33.4,26.6,32.5,23.4,1.3455,103.6806,2023-11-27,November,48,4
Jurong (West),2019-11-28,2019,11,28,0.4,27.2,31.9,24.7,1.3455,103.6806,2023-11-28,November,48,5
Jurong (West),2019-11-29,2019,11,29,23.2,26,32.8,24.1,1.3455,103.6806,2023-11-29,November,48,6
Jurong (West),2019-11-30,2019,11,30,7.6,26.7,33.6,24.5,1.3455,103.6806,2023-11-30,November,48,7
Jurong (West),2019-12-01,2019,12,1,7.8,26.9,32.7,24.8,1.3455,103.6806,2023-12-01,December,48,1
Jurong (West),2019-12-02,2019,12,2,40.4,25.7,31.6,22.1,1.3455,103.6806,2023-12-02,December,49,2
Jurong (West),2019-12-03,2019,12,3,0,26.8,30.1,24.7,1.3455,103.6806,2023-12-03,December,49,3
Jurong (West),2019-12-04,2019,12,4,0,27.4,31.2,24.7,1.3455,103.6806,2023-12-04,December,49,4
Jurong (West),2019-12-05,2019,12,5,0,27,30.4,25.3,1.3455,103.6806,2023-12-05,December,49,5
Jurong (West),2019-12-06,2019,12,6,4.8,27,32.9,24.3,1.3455,103.6806,2023-12-06,December,49,6
Jurong (West),2019-12-07,2019,12,7,0,27,30,25.3,1.3455,103.6806,2023-12-07,December,49,7
Jurong (West),2019-12-08,2019,12,8,0,26.4,28.2,25.3,1.3455,103.6806,2023-12-08,December,49,1
Jurong (West),2019-12-09,2019,12,9,15.4,24.4,26.3,23.4,1.3455,103.6806,2023-12-09,December,50,2
Jurong (West),2019-12-10,2019,12,10,0.4,25.4,27.4,23.8,1.3455,103.6806,2023-12-10,December,50,3
Jurong (West),2019-12-11,2019,12,11,53.8,23.8,25.3,22.3,1.3455,103.6806,2023-12-11,December,50,4
Jurong (West),2019-12-12,2019,12,12,0.8,26.3,31.5,23,1.3455,103.6806,2023-12-12,December,50,5
Jurong (West),2019-12-13,2019,12,13,27.4,24.6,27.8,22.9,1.3455,103.6806,2023-12-13,December,50,6
Jurong (West),2019-12-14,2019,12,14,29.6,23.7,26.1,22.8,1.3455,103.6806,2023-12-14,December,50,7
Jurong (West),2019-12-15,2019,12,15,23.2,23.6,25.1,22.6,1.3455,103.6806,2023-12-15,December,50,1
Jurong (West),2019-12-16,2019,12,16,2.2,25.1,29.4,22.3,1.3455,103.6806,2023-12-16,December,51,2
Jurong (West),2019-12-17,2019,12,17,2.2,25.1,29.3,24.1,1.3455,103.6806,2023-12-17,December,51,3
Jurong (West),2019-12-18,2019,12,18,8.2,25.3,31.3,23.6,1.3455,103.6806,2023-12-18,December,51,4
Jurong (West),2019-12-19,2019,12,19,2,26.1,31.7,23.7,1.3455,103.6806,2023-12-19,December,51,5
Jurong (West),2019-12-20,2019,12,20,0.2,26.7,30,24.5,1.3455,103.6806,2023-12-20,December,51,6
Jurong (West),2019-12-21,2019,12,21,14.4,26,30.5,24.5,1.3455,103.6806,2023-12-21,December,51,7
Jurong (West),2019-12-22,2019,12,22,0,26.4,30.2,24.1,1.3455,103.6806,2023-12-22,December,51,1
Jurong (West),2019-12-23,2019,12,23,0,27,32.3,24.3,1.3455,103.6806,2023-12-23,December,52,2
Jurong (West),2019-12-24,2019,12,24,0,27,31.3,24.7,1.3455,103.6806,2023-12-24,December,52,3
Jurong (West),2019-12-25,2019,12,25,11,26.8,32.3,24.1,1.3455,103.6806,2023-12-25,December,52,4
Jurong (West),2019-12-26,2019,12,26,0,26.9,30.9,24.1,1.3455,103.6806,2023-12-26,December,52,5
Jurong (West),2019-12-27,2019,12,27,1.2,27.1,33.1,24.5,1.3455,103.6806,2023-12-27,December,52,6
Jurong (West),2019-12-28,2019,12,28,0,27,31.2,24.6,1.3455,103.6806,2023-12-28,December,52,7
Jurong (West),2019-12-29,2019,12,29,4.6,27.1,31.9,24.6,1.3455,103.6806,2023-12-29,December,52,1
Jurong (West),2019-12-30,2019,12,30,0,27.6,32.4,24.6,1.3455,103.6806,2023-12-30,December,1,2
Jurong (West),2019-12-31,2019,12,31,0,27.3,32.2,24.3,1.3455,103.6806,2023-12-31,December,1,3
Jurong (West),2020-01-01,2020,1,1,0,27.2,31.4,24.3,1.3455,103.6806,2023-01-01,January,1,4
Jurong (West),2020-01-02,2020,1,2,0,27,30.6,24,1.3455,103.6806,2023-01-02,January,1,5
Jurong (West),2020-01-03,2020,1,3,2.8,26.9,31.2,24.7,1.3455,103.6806,2023-01-03,January,1,6
Jurong (West),2020-01-04,2020,1,4,0.2,26.6,30.5,24.3,1.3455,103.6806,2023-01-04,January,1,7
Jurong (West),2020-01-05,2020,1,5,0,27.3,32.2,24.1,1.3455,103.6806,2023-01-05,January,1,1
Jurong (West),2020-01-06,2020,1,6,11.6,25.9,32.1,23.1,1.3455,103.6806,2023-01-06,January,2,2
Jurong (West),2020-01-07,2020,1,7,3.2,26,30.7,23,1.3455,103.6806,2023-01-07,January,2,3
Jurong (West),2020-01-08,2020,1,8,0.8,27,31.2,24.6,1.3455,103.6806,2023-01-08,January,2,4
Jurong (West),2020-01-09,2020,1,9,0,27.2,31.7,25.1,1.3455,103.6806,2023-01-09,January,2,5
Jurong (West),2020-01-10,2020,1,10,11,26.3,30.7,24,1.3455,103.6806,2023-01-10,January,2,6
Jurong (West),2020-01-11,2020,1,11,0,27.3,30.5,24.3,1.3455,103.6806,2023-01-11,January,2,7
Jurong (West),2020-01-12,2020,1,12,9.6,26.9,31.8,24.5,1.3455,103.6806,2023-01-12,January,2,1
Jurong (West),2020-01-13,2020,1,13,0,27,32.1,23.8,1.3455,103.6806,2023-01-13,January,3,2
Jurong (West),2020-01-14,2020,1,14,0,27.3,32,24.1,1.3455,103.6806,2023-01-14,January,3,3
Jurong (West),2020-01-15,2020,1,15,0,27,31.3,24.5,1.3455,103.6806,2023-01-15,January,3,4
Jurong (West),2020-01-16,2020,1,16,8,26.9,31.6,25.2,1.3455,103.6806,2023-01-16,January,3,5
Jurong (West),2020-01-17,2020,1,17,0,27.6,33.1,24.2,1.3455,103.6806,2023-01-17,January,3,6
Jurong (West),2020-01-18,2020,1,18,28.2,26.8,32.2,24.7,1.3455,103.6806,2023-01-18,January,3,7
Jurong (West),2020-01-19,2020,1,19,0,27.8,32.5,25.3,1.3455,103.6806,2023-01-19,January,3,1
Jurong (West),2020-01-20,2020,1,20,6.6,27,31.3,24.9,1.3455,103.6806,2023-01-20,January,4,2
Jurong (West),2020-01-21,2020,1,21,14,25.6,27.9,23.5,1.3455,103.6806,2023-01-21,January,4,3
Jurong (West),2020-01-22,2020,1,22,0,27.6,31.7,24.8,1.3455,103.6806,2023-01-22,January,4,4
Jurong (West),2020-01-23,2020,1,23,0,27.5,32.2,24.5,1.3455,103.6806,2023-01-23,January,4,5
Jurong (West),2020-01-24,2020,1,24,0,27.6,32.3,24.5,1.3455,103.6806,2023-01-24,January,4,6
Jurong (West),2020-01-25,2020,1,25,0,27.8,33.7,24.3,1.3455,103.6806,2023-01-25,January,4,7
Jurong (West),2020-01-26,2020,1,26,0.2,27.9,33.2,24.2,1.3455,103.6806,2023-01-26,January,4,1
Jurong (West),2020-01-27,2020,1,27,0.2,27.8,33.8,25.8,1.3455,103.6806,2023-01-27,January,5,2
Jurong (West),2020-01-28,2020,1,28,62,27.2,32.9,24.5,1.3455,103.6806,2023-01-28,January,5,3
Jurong (West),2020-01-29,2020,1,29,83.4,25.4,30.2,22.9,1.3455,103.6806,2023-01-29,January,5,4
Jurong (West),2020-01-30,2020,1,30,0,26.9,32.5,23,1.3455,103.6806,2023-01-30,January,5,5
Jurong (West),2020-01-31,2020,1,31,0,27.7,31.5,25.5,1.3455,103.6806,2023-01-31,January,5,6
Jurong (West),2020-02-01,2020,2,1,0,27.8,31.7,25.6,1.3455,103.6806,2023-02-01,February,5,7
Jurong (West),2020-02-02,2020,2,2,0,27.3,31,25.6,1.3455,103.6806,2023-02-02,February,5,1
Jurong (West),2020-02-03,2020,2,3,0,27.4,32.3,24.1,1.3455,103.6806,2023-02-03,February,6,2
Jurong (West),2020-02-04,2020,2,4,0,27.2,32.5,23.9,1.3455,103.6806,2023-02-04,February,6,3
Jurong (West),2020-02-05,2020,2,5,0,27.3,33.2,23.7,1.3455,103.6806,2023-02-05,February,6,4
Jurong (West),2020-02-06,2020,2,6,0,27.9,32.3,24.9,1.3455,103.6806,2023-02-06,February,6,5
Jurong (West),2020-02-07,2020,2,7,0,27.6,32.3,25.2,1.3455,103.6806,2023-02-07,February,6,6
Jurong (West),2020-02-08,2020,2,8,0,27.2,31.9,23.9,1.3455,103.6806,2023-02-08,February,6,7
Jurong (West),2020-02-09,2020,2,9,11.6,25.7,29.8,22.9,1.3455,103.6806,2023-02-09,February,6,1
Jurong (West),2020-02-10,2020,2,10,53,25.4,31.4,22.8,1.3455,103.6806,2023-02-10,February,7,2
Jurong (West),2020-02-11,2020,2,11,9.2,26.1,29.6,24.4,1.3455,103.6806,2023-02-11,February,7,3
Jurong (West),2020-02-12,2020,2,12,0,27.4,32.6,24.3,1.3455,103.6806,2023-02-12,February,7,4
Jurong (West),2020-02-13,2020,2,13,1.4,27.6,32.2,25.4,1.3455,103.6806,2023-02-13,February,7,5
Jurong (West),2020-02-14,2020,2,14,1.6,27.7,32.8,25.3,1.3455,103.6806,2023-02-14,February,7,6
Jurong (West),2020-02-15,2020,2,15,0,28,33.9,24.5,1.3455,103.6806,2023-02-15,February,7,7
Jurong (West),2020-02-16,2020,2,16,0,27.7,31.9,25.6,1.3455,103.6806,2023-02-16,February,7,1
Jurong (West),2020-02-17,2020,2,17,0,28.2,34.1,25.1,1.3455,103.6806,2023-02-17,February,8,2
Jurong (West),2020-02-18,2020,2,18,0.2,26.5,30.3,24.3,1.3455,103.6806,2023-02-18,February,8,3
Jurong (West),2020-02-19,2020,2,19,0.8,27.8,32.4,25.3,1.3455,103.6806,2023-02-19,February,8,4
Jurong (West),2020-02-20,2020,2,20,0,27.4,31.6,25.1,1.3455,103.6806,2023-02-20,February,8,5
Jurong (West),2020-02-21,2020,2,21,7.2,26.1,29.6,23.7,1.3455,103.6806,2023-02-21,February,8,6
Jurong (West),2020-02-22,2020,2,22,0,27.5,31.1,25.1,1.3455,103.6806,2023-02-22,February,8,7
Jurong (West),2020-02-23,2020,2,23,0,27.5,31.2,25.2,1.3455,103.6806,2023-02-23,February,8,1
Jurong (West),2020-02-24,2020,2,24,0.6,26.7,30.4,24.9,1.3455,103.6806,2023-02-24,February,9,2
Jurong (West),2020-02-25,2020,2,25,0,27.7,33,24.6,1.3455,103.6806,2023-02-25,February,9,3
Jurong (West),2020-02-26,2020,2,26,0,27.9,32.3,24.6,1.3455,103.6806,2023-02-26,February,9,4
Jurong (West),2020-02-27,2020,2,27,0,28,32.8,24.9,1.3455,103.6806,2023-02-27,February,9,5
Jurong (West),2020-02-28,2020,2,28,0,28.1,33.2,25.2,1.3455,103.6806,2023-02-28,February,9,6
Jurong (West),2020-02-29,2020,2,29,0,28,33.1,24.8,1.3455,103.6806,NA,February,9,7
Jurong (West),2020-03-01,2020,3,1,0,28.2,34,24.8,1.3455,103.6806,2023-03-01,March,9,1
Jurong (West),2020-03-02,2020,3,2,0,28,33.8,24.3,1.3455,103.6806,2023-03-02,March,10,2
Jurong (West),2020-03-03,2020,3,3,0,28.2,32.6,25,1.3455,103.6806,2023-03-03,March,10,3
Jurong (West),2020-03-04,2020,3,4,1.4,27.8,33.8,25.3,1.3455,103.6806,2023-03-04,March,10,4
Jurong (West),2020-03-05,2020,3,5,11,26.8,30.1,24.7,1.3455,103.6806,2023-03-05,March,10,5
Jurong (West),2020-03-06,2020,3,6,0.2,27.4,31.4,24.4,1.3455,103.6806,2023-03-06,March,10,6
Jurong (West),2020-03-07,2020,3,7,9.8,27.3,33.5,23.5,1.3455,103.6806,2023-03-07,March,10,7
Jurong (West),2020-03-08,2020,3,8,5.6,27.6,33.9,25.2,1.3455,103.6806,2023-03-08,March,10,1
Jurong (West),2020-03-09,2020,3,9,0,28.6,33.8,25.6,1.3455,103.6806,2023-03-09,March,11,2
Jurong (West),2020-03-10,2020,3,10,0,28.9,34.3,26,1.3455,103.6806,2023-03-10,March,11,3
Jurong (West),2020-03-11,2020,3,11,1.4,28.7,33.2,26,1.3455,103.6806,2023-03-11,March,11,4
Jurong (West),2020-03-12,2020,3,12,0,28.4,33.4,25.3,1.3455,103.6806,2023-03-12,March,11,5
Jurong (West),2020-03-13,2020,3,13,0,29.1,34.5,25.5,1.3455,103.6806,2023-03-13,March,11,6
Jurong (West),2020-03-14,2020,3,14,0,29.1,33.5,26.4,1.3455,103.6806,2023-03-14,March,11,7
Jurong (West),2020-03-15,2020,3,15,0,29,33.6,26.4,1.3455,103.6806,2023-03-15,March,11,1
Jurong (West),2020-03-16,2020,3,16,0,28.6,32.8,26.6,1.3455,103.6806,2023-03-16,March,12,2
Jurong (West),2020-03-17,2020,3,17,0,28.6,33.2,25.5,1.3455,103.6806,2023-03-17,March,12,3
Jurong (West),2020-03-18,2020,3,18,10.8,27.5,33.3,24.3,1.3455,103.6806,2023-03-18,March,12,4
Jurong (West),2020-03-19,2020,3,19,0,28.1,33.3,25,1.3455,103.6806,2023-03-19,March,12,5
Jurong (West),2020-03-20,2020,3,20,0,28.1,33.4,25.9,1.3455,103.6806,2023-03-20,March,12,6
Jurong (West),2020-03-21,2020,3,21,11.2,27.6,32.9,25.1,1.3455,103.6806,2023-03-21,March,12,7
